TransactionID,Amount,TransactionType,Location,MerchantCategory,PaymentMethod,TransactionHour,IsFraud
TXN17113,2926.82,POS,Mumbai,Healthcare,Debit Card,10,0
TXN17114,1788.35,POS,Kolkata,Food,Debit Card,1,0
TXN17115,2978.12,Online,Varanasi,Clothing,Credit Card,20,0
TXN17116,3149.83,ATM,Varanasi,Fuel,Debit Card,1,0
TXN17117,6848.51,Online,Jaipur,Grocery,Debit Card,15,0
TXN17118,1337.12,POS,Bengaluru,Food,Debit Card,9,0
TXN17119,1933.38,Online,Varanasi,Electronics,Debit Card,19,0
TXN17120,5810.18,Online,Mumbai,Food,Debit Card,8,0
TXN17121,4748.95,ATM,Delhi,Clothing,Debit Card,20,0
TXN17122,1401.72,POS,Mumbai,Healthcare,Debit Card,16,0
TXN17123,710.38,Online,Bengaluru,Travel,UPI,9,0
TXN17124,2585.25,Online,Pune,Entertainment,Debit Card,17,0
TXN17125,1671.48,POS,Mumbai,Clothing,UPI,2,0
TXN17126,4372.84,Online,Chennai,Entertainment,Credit Card,16,0
TXN17127,1737.33,POS,Mumbai,Healthcare,UPI,18,0
TXN17128,976.28,POS,Pune,Grocery,Debit Card,14,0
TXN17129,3896.86,POS,Varanasi,Entertainment,Net Banking,8,0
TXN17130,11424.65,ATM,Lucknow,Grocery,UPI,9,0
TXN17131,763.72,POS,Lucknow,Food,Debit Card,8,0
TXN17132,1884.94,POS,Lucknow,Clothing,Debit Card,13,0
TXN17133,14511.51,Online,Varanasi,Grocery,UPI,9,0
TXN17134,3152.78,POS,Jaipur,Electronics,Net Banking,11,0
TXN17135,672.56,Online,Delhi,Electronics,Credit Card,8,0
TXN17136,3488.14,Online,Delhi,Travel,Credit Card,9,0
TXN17137,2455.58,Online,Varanasi,Food,Debit Card,21,0
TXN17138,1728.86,Online,Mumbai,Grocery,Credit Card,0,0
TXN17139,2120.41,Online,Kolkata,Travel,Debit Card,15,0
TXN17140,550.04,POS,Delhi,Electronics,Credit Card,13,0
TXN17141,6795.43,ATM,Chennai,Travel,Debit Card,10,0
TXN17142,1276.94,POS,Chennai,Fuel,Debit Card,19,0
TXN17143,6403.17,Online,Hyderabad,Travel,UPI,9,0
TXN17144,2732.41,POS,Chennai,Grocery,UPI,21,0
TXN17145,8231.62,ATM,Delhi,Grocery,Debit Card,18,0
TXN17146,638.94,Online,Kolkata,Grocery,UPI,17,0
TXN17147,4016.76,Online,Pune,Food,Debit Card,22,0
TXN17148,2173.47,POS,Lucknow,Entertainment,Credit Card,20,0
TXN17149,4444.75,POS,Mumbai,Travel,UPI,14,0
TXN17150,3240.11,Online,Pune,Travel,UPI,16,0
TXN17151,6604.67,Online,Kolkata,Food,UPI,19,1
TXN17152,1793.42,POS,Jaipur,Electronics,Debit Card,9,0
TXN17153,6235.77,ATM,Lucknow,Clothing,Debit Card,17,0
TXN17154,3777.18,ATM,Hyderabad,Entertainment,UPI,10,0
TXN17155,1642.12,POS,Jaipur,Electronics,Debit Card,7,0
TXN17156,3706.99,Online,Delhi,Food,Debit Card,23,0
TXN17157,2979.4,Online,Kolkata,Entertainment,Credit Card,18,0
TXN17158,5149.17,POS,Lucknow,Entertainment,Credit Card,18,0
TXN17159,1815.83,POS,Hyderabad,Travel,Credit Card,13,0
TXN17160,3897.33,Online,Mumbai,Travel,Debit Card,9,1
TXN17161,2405.69,Online,Mumbai,Grocery,Debit Card,21,0
TXN17162,1182.19,POS,Varanasi,Grocery,Debit Card,17,0
TXN17163,2357.34,Online,Delhi,Fuel,Credit Card,10,0
TXN17164,5483.27,Online,Chennai,Travel,Debit Card,9,0
TXN17165,2212.1,Online,Kolkata,Travel,UPI,18,0
TXN17166,893.24,POS,Hyderabad,Healthcare,Debit Card,9,0
TXN17167,556.86,Online,Hyderabad,Entertainment,UPI,9,0
TXN17168,3252.84,POS,Chennai,Grocery,Credit Card,7,0
TXN17169,892.23,POS,Chennai,Grocery,Debit Card,19,0
TXN17170,4197.1,POS,Jaipur,Electronics,Debit Card,17,0
TXN17171,1527.96,Online,Lucknow,Travel,Debit Card,13,0
TXN17172,1255.35,ATM,Jaipur,Entertainment,Credit Card,9,0
TXN17173,513.04,POS,Bengaluru,Travel,Credit Card,15,0
TXN17174,1866.1,Online,Bengaluru,Food,UPI,17,0
TXN17175,1268.83,POS,Delhi,Electronics,Credit Card,10,0
TXN17176,1043.04,POS,Varanasi,Clothing,UPI,11,0
TXN17177,3266.07,ATM,Kolkata,Clothing,UPI,9,0
TXN17178,7627.89,Online,Hyderabad,Clothing,Debit Card,12,0
TXN17179,1898.31,POS,Lucknow,Entertainment,UPI,10,0
TXN17180,1098.51,Online,Mumbai,Healthcare,UPI,14,0
TXN17181,1876.1,POS,Mumbai,Grocery,Net Banking,22,0
TXN17182,1014.19,POS,Pune,Entertainment,Debit Card,10,0
TXN17183,1744.85,Online,Chennai,Clothing,UPI,13,0
TXN17184,5576.27,Online,Delhi,Food,UPI,12,0
TXN17185,3050.4,POS,Pune,Fuel,UPI,9,0
TXN17186,2165.53,ATM,Pune,Entertainment,Credit Card,22,0
TXN17187,5294.15,Online,Varanasi,Entertainment,Net Banking,15,0
TXN17188,2500.19,POS,Kolkata,Fuel,Net Banking,16,0
TXN17189,4043.57,Online,Hyderabad,Grocery,UPI,9,0
TXN17190,4096.23,Online,Lucknow,Grocery,Credit Card,19,0
TXN17191,3939.11,Online,Mumbai,Clothing,UPI,20,0
TXN17192,723.54,Online,Mumbai,Grocery,Debit Card,14,0
TXN17193,1622.08,Online,Mumbai,Fuel,Debit Card,11,0
TXN17194,1793.43,POS,Bengaluru,Electronics,Net Banking,10,0
TXN17195,2521.28,Online,Kolkata,Fuel,UPI,7,0
TXN17196,2724.05,Online,Delhi,Fuel,Net Banking,13,0
TXN17197,1111.66,POS,Mumbai,Electronics,Credit Card,16,0
TXN17198,1757.71,Online,Varanasi,Fuel,Credit Card,14,0
TXN17199,2534.4,ATM,Mumbai,Clothing,Net Banking,15,0
TXN17200,5897.33,ATM,Delhi,Entertainment,Debit Card,21,0
TXN17201,4406.9,POS,Bengaluru,Food,UPI,10,0
TXN17202,1536.3,POS,Varanasi,Grocery,Credit Card,16,0
TXN17203,4585.35,Online,Pune,Travel,Debit Card,8,0
TXN17204,1567.53,POS,Delhi,Entertainment,Debit Card,17,0
TXN17205,824.28,ATM,Pune,Clothing,Credit Card,7,0
TXN17206,1185.24,POS,Chennai,Healthcare,Credit Card,8,0
TXN17207,3342.87,POS,Jaipur,Grocery,Debit Card,8,0
TXN17208,1171.68,POS,Mumbai,Clothing,Credit Card,17,0
TXN17209,1316.4,POS,Delhi,Fuel,UPI,18,0
TXN17210,7065.41,Online,Jaipur,Clothing,UPI,0,0
TXN17211,3665.56,POS,Lucknow,Food,Debit Card,20,0
TXN17212,693.07,POS,Varanasi,Travel,UPI,19,0
TXN17213,1520.3,POS,Kolkata,Grocery,Debit Card,9,0
TXN17214,6281.92,Online,Chennai,Clothing,Debit Card,7,0
TXN17215,747.49,POS,Lucknow,Clothing,Debit Card,16,0
TXN17216,6218.56,Online,Lucknow,Entertainment,UPI,20,0
TXN17217,2843.42,Online,Chennai,Grocery,Debit Card,12,0
TXN17218,1975.17,Online,Pune,Fuel,Debit Card,22,0
TXN17219,4904.9,ATM,Delhi,Clothing,Debit Card,22,0
TXN17220,3795.13,ATM,Hyderabad,Clothing,Net Banking,0,1
TXN17221,6276.78,ATM,Mumbai,Clothing,Net Banking,17,0
TXN17222,379.09,POS,Varanasi,Electronics,Debit Card,12,0
TXN17223,1736.56,POS,Bengaluru,Electronics,Debit Card,8,0
TXN17224,470.17,POS,Delhi,Travel,Net Banking,18,0
TXN17225,2404.22,ATM,Mumbai,Food,Debit Card,18,0
TXN17226,247.61,ATM,Delhi,Entertainment,Debit Card,5,0
TXN17227,3760.79,Online,Lucknow,Entertainment,Debit Card,8,0
TXN17228,134.92,POS,Hyderabad,Grocery,Net Banking,7,0
TXN17229,2908.79,ATM,Bengaluru,Food,UPI,16,0
TXN17230,4257.54,POS,Delhi,Fuel,Debit Card,10,0
TXN17231,2892.46,POS,Mumbai,Food,Debit Card,15,0
TXN17232,2416.16,POS,Bengaluru,Entertainment,Net Banking,18,0
TXN17233,1540.7,POS,Bengaluru,Fuel,Credit Card,12,0
TXN17234,7143.66,Online,Kolkata,Electronics,Credit Card,12,1
TXN17235,4518.41,POS,Varanasi,Travel,Debit Card,19,0
TXN17236,3437.57,POS,Lucknow,Fuel,UPI,12,0
TXN17237,2719.98,Online,Kolkata,Fuel,Debit Card,12,0
TXN17238,3225.45,Online,Mumbai,Food,UPI,16,0
TXN17239,4413.35,Online,Mumbai,Entertainment,Debit Card,7,0
TXN17240,3395.99,POS,Pune,Food,Debit Card,11,0
TXN17241,3358.75,Online,Delhi,Clothing,Credit Card,8,0
TXN17242,7698.13,ATM,Delhi,Grocery,UPI,21,0
TXN17243,1352.54,POS,Pune,Travel,Credit Card,11,0
TXN17244,3113.96,Online,Jaipur,Entertainment,Debit Card,14,0
TXN17245,2186.06,POS,Chennai,Grocery,Credit Card,7,0
TXN17246,2101.22,POS,Delhi,Fuel,UPI,14,0
TXN17247,610.62,Online,Chennai,Electronics,UPI,17,0
TXN17248,3695.93,Online,Delhi,Food,Credit Card,4,1
TXN17249,4559.65,POS,Varanasi,Food,Debit Card,11,0
TXN17250,7586.4,Online,Jaipur,Healthcare,Credit Card,15,0
TXN17251,3632.47,Online,Hyderabad,Grocery,Debit Card,23,1
TXN17252,4301.86,ATM,Jaipur,Electronics,Net Banking,19,0
TXN17253,2271.58,POS,Mumbai,Entertainment,Credit Card,15,0
TXN17254,4385.62,ATM,Pune,Healthcare,Credit Card,9,0
TXN17255,2135.83,POS,Mumbai,Fuel,Debit Card,22,0
TXN17256,4216.34,Online,Hyderabad,Healthcare,Debit Card,9,0
TXN17257,2874.3,POS,Kolkata,Clothing,Credit Card,8,0
TXN17258,1111.92,POS,Mumbai,Healthcare,Debit Card,13,0
TXN17259,7816.33,Online,Mumbai,Healthcare,UPI,18,0
TXN17260,1283.6,POS,Mumbai,Clothing,Credit Card,7,0
TXN17261,1756.85,POS,Bengaluru,Food,Debit Card,9,0
TXN17262,2781.12,POS,Chennai,Food,Debit Card,17,0
TXN17263,8448.35,Online,Jaipur,Fuel,UPI,1,0
TXN17264,1938.02,POS,Kolkata,Travel,Debit Card,17,0
TXN17265,741.96,Online,Jaipur,Healthcare,Credit Card,6,0
TXN17266,1468.87,POS,Varanasi,Grocery,Credit Card,12,0
TXN17267,4325.08,POS,Chennai,Food,Debit Card,13,0
TXN17268,538.79,POS,Kolkata,Electronics,UPI,17,0
TXN17269,4058.87,Online,Varanasi,Entertainment,UPI,11,0
TXN17270,1835.44,POS,Lucknow,Grocery,Net Banking,7,0
TXN17271,2609.98,POS,Bengaluru,Travel,Credit Card,8,0
TXN17272,5441.65,ATM,Mumbai,Healthcare,Credit Card,13,0
TXN17273,3436.82,Online,Bengaluru,Clothing,Debit Card,16,0
TXN17274,1780.14,POS,Jaipur,Travel,Credit Card,22,0
TXN17275,3770.15,POS,Kolkata,Grocery,Debit Card,15,0
TXN17276,12687.77,Online,Varanasi,Clothing,UPI,18,0
TXN17277,1062.71,POS,Hyderabad,Fuel,Debit Card,9,0
TXN17278,1830.02,POS,Varanasi,Electronics,Credit Card,23,0
TXN17279,1409.09,Online,Bengaluru,Clothing,Debit Card,8,0
TXN17280,5484.84,Online,Mumbai,Clothing,UPI,15,0
TXN17281,1050.44,Online,Hyderabad,Electronics,Credit Card,22,1
TXN17282,1525.48,POS,Jaipur,Food,Credit Card,14,0
TXN17283,1996.29,POS,Hyderabad,Food,Net Banking,21,0
TXN17284,8012.26,Online,Chennai,Clothing,UPI,16,0
TXN17285,2088.1,POS,Lucknow,Entertainment,Debit Card,20,1
TXN17286,3035.71,Online,Mumbai,Clothing,Credit Card,18,0
TXN17287,5720.79,Online,Bengaluru,Travel,Credit Card,16,0
TXN17288,1181.99,POS,Kolkata,Entertainment,UPI,8,0
TXN17289,6626.55,ATM,Pune,Food,UPI,11,0
TXN17290,5689.53,Online,Hyderabad,Electronics,Debit Card,8,0
TXN17291,4734.51,Online,Delhi,Healthcare,UPI,15,0
TXN17292,1253.91,POS,Pune,Healthcare,Debit Card,13,0
TXN17293,2879.97,POS,Jaipur,Clothing,UPI,13,0
TXN17294,7403.97,Online,Delhi,Clothing,Debit Card,10,0
TXN17295,721.31,POS,Delhi,Healthcare,Debit Card,20,0
TXN17296,3140.64,ATM,Delhi,Travel,UPI,13,0
TXN17297,1210.17,POS,Varanasi,Travel,Credit Card,10,0
TXN17298,10594.8,Online,Pune,Travel,Net Banking,10,0
TXN17299,378.37,POS,Jaipur,Fuel,Debit Card,11,0
TXN17300,5235.82,Online,Bengaluru,Grocery,Credit Card,20,0
TXN17301,2624.86,POS,Lucknow,Electronics,UPI,12,0
TXN17302,3416.82,POS,Jaipur,Grocery,Debit Card,10,0
TXN17303,1787.54,POS,Bengaluru,Clothing,Debit Card,21,0
TXN17304,1332.22,ATM,Bengaluru,Travel,Debit Card,21,1
TXN17305,4495.41,POS,Delhi,Travel,Net Banking,17,0
TXN17306,5760.29,ATM,Mumbai,Healthcare,UPI,20,0
TXN17307,3963.43,Online,Pune,Fuel,Credit Card,20,0
TXN17308,1596.12,POS,Bengaluru,Healthcare,Debit Card,18,0
TXN17309,8972.1,Online,Pune,Entertainment,Debit Card,14,0
TXN17310,2035.34,POS,Chennai,Travel,Credit Card,22,0
TXN17311,1986.12,ATM,Varanasi,Fuel,Net Banking,11,0
TXN17312,3274.53,Online,Lucknow,Food,UPI,19,0
TXN17313,3408.43,POS,Chennai,Healthcare,Credit Card,10,0
TXN17314,2785.05,POS,Bengaluru,Electronics,Credit Card,17,0
TXN17315,3214.76,POS,Jaipur,Fuel,Net Banking,20,0
TXN17316,4307.8,ATM,Pune,Grocery,Credit Card,18,0
TXN17317,863.59,POS,Chennai,Fuel,Net Banking,18,0
TXN17318,3268.77,Online,Pune,Electronics,Debit Card,14,0
TXN17319,924.42,POS,Varanasi,Healthcare,UPI,21,0
TXN17320,352.08,ATM,Jaipur,Travel,UPI,11,0
TXN17321,2005.71,POS,Chennai,Clothing,UPI,21,0
TXN17322,6041.71,Online,Pune,Fuel,Credit Card,3,0
TXN17323,3888.0,Online,Jaipur,Food,Debit Card,16,0
TXN17324,3552.32,Online,Delhi,Healthcare,Debit Card,17,0
TXN17325,2828.58,POS,Hyderabad,Electronics,Net Banking,10,0
TXN17326,3083.33,POS,Delhi,Fuel,Debit Card,19,0
TXN17327,2240.35,POS,Lucknow,Clothing,Net Banking,9,0
TXN17328,2796.82,Online,Bengaluru,Healthcare,UPI,13,0
TXN17329,3248.21,POS,Mumbai,Travel,Credit Card,21,0
TXN17330,3659.88,Online,Hyderabad,Entertainment,Net Banking,12,0
TXN17331,568.88,POS,Bengaluru,Travel,UPI,20,0
TXN17332,1068.0,Online,Chennai,Travel,Credit Card,7,0
TXN17333,1004.05,ATM,Lucknow,Travel,Debit Card,8,0
TXN17334,5862.99,Online,Varanasi,Healthcare,UPI,9,0
TXN17335,1821.82,POS,Lucknow,Entertainment,UPI,9,0
TXN17336,2254.05,POS,Pune,Food,UPI,23,0
TXN17337,3202.85,POS,Lucknow,Food,UPI,8,0
TXN17338,1906.29,POS,Chennai,Electronics,Debit Card,8,0
TXN17339,4879.51,Online,Varanasi,Healthcare,UPI,9,1
TXN17340,8918.4,Online,Varanasi,Fuel,Debit Card,16,0
TXN17341,8462.85,ATM,Kolkata,Fuel,Debit Card,14,0
TXN17342,3851.97,POS,Lucknow,Entertainment,Debit Card,18,0
TXN17343,5629.91,Online,Delhi,Fuel,Debit Card,11,0
TXN17344,4295.06,Online,Kolkata,Entertainment,Credit Card,4,1
TXN17345,7501.54,Online,Kolkata,Travel,Debit Card,11,0
TXN17346,1596.37,POS,Chennai,Fuel,Debit Card,19,0
TXN17347,1141.57,POS,Hyderabad,Food,Debit Card,19,0
TXN17348,1277.81,POS,Delhi,Healthcare,UPI,18,0
TXN17349,7300.88,Online,Varanasi,Clothing,Credit Card,13,0
TXN17350,1429.87,ATM,Lucknow,Food,Credit Card,16,0
TXN17351,556.81,POS,Kolkata,Fuel,UPI,8,0
TXN17352,735.97,POS,Bengaluru,Food,Credit Card,10,0
TXN17353,2250.55,Online,Bengaluru,Entertainment,Debit Card,10,0
TXN17354,2321.37,Online,Kolkata,Electronics,Net Banking,7,0
TXN17355,1205.83,POS,Pune,Food,Debit Card,22,0
TXN17356,9629.27,Online,Lucknow,Clothing,Debit Card,13,0
TXN17357,2382.13,ATM,Chennai,Travel,UPI,20,0
TXN17358,1605.44,ATM,Varanasi,Grocery,UPI,9,0
TXN17359,354.22,POS,Kolkata,Electronics,UPI,19,0
TXN17360,4575.19,Online,Delhi,Clothing,Debit Card,19,0
TXN17361,5872.95,Online,Kolkata,Electronics,UPI,0,0
TXN17362,2112.46,POS,Jaipur,Fuel,UPI,3,0
TXN17363,269.87,Online,Varanasi,Healthcare,Debit Card,21,0
TXN17364,3084.48,Online,Hyderabad,Fuel,Debit Card,16,0
TXN17365,7081.54,Online,Varanasi,Travel,UPI,10,0
TXN17366,4432.8,POS,Delhi,Food,Debit Card,9,0
TXN17367,2424.14,Online,Jaipur,Fuel,Debit Card,20,0
TXN17368,3429.98,Online,Hyderabad,Healthcare,Debit Card,9,1
TXN17369,865.15,POS,Mumbai,Food,Debit Card,20,0
TXN17370,361.45,ATM,Delhi,Fuel,Debit Card,17,0
TXN17371,631.09,Online,Bengaluru,Entertainment,Debit Card,17,0
TXN17372,3889.44,Online,Pune,Clothing,Debit Card,13,0
TXN17373,2565.48,POS,Varanasi,Travel,Net Banking,3,0
TXN17374,2464.03,Online,Mumbai,Grocery,Debit Card,15,0
TXN17375,1574.21,POS,Jaipur,Grocery,Credit Card,18,0
TXN17376,1520.75,POS,Mumbai,Food,Net Banking,0,0
TXN17377,11296.6,Online,Chennai,Healthcare,UPI,2,0
TXN17378,770.04,POS,Lucknow,Entertainment,Debit Card,21,0
TXN17379,2285.2,Online,Varanasi,Travel,Debit Card,17,0
TXN17380,3301.7,POS,Lucknow,Travel,Credit Card,19,0
TXN17381,1971.16,POS,Bengaluru,Clothing,Net Banking,2,0
TXN17382,2907.83,POS,Mumbai,Healthcare,Debit Card,12,0
TXN17383,2944.38,ATM,Jaipur,Grocery,Credit Card,19,0
TXN17384,3757.78,Online,Bengaluru,Clothing,UPI,7,0
TXN17385,4450.5,Online,Lucknow,Fuel,Credit Card,9,0
TXN17386,2459.1,POS,Mumbai,Electronics,UPI,14,0
TXN17387,2060.07,POS,Bengaluru,Travel,UPI,21,0
TXN17388,4515.68,ATM,Delhi,Grocery,Debit Card,11,0
TXN17389,4425.0,POS,Kolkata,Clothing,Credit Card,20,0
TXN17390,2327.95,POS,Pune,Food,Credit Card,0,0
TXN17391,1129.27,Online,Hyderabad,Electronics,UPI,9,0
TXN17392,1104.96,POS,Delhi,Clothing,UPI,11,0
TXN17393,2024.8,Online,Bengaluru,Food,UPI,18,0
TXN17394,5641.69,Online,Jaipur,Grocery,Debit Card,16,0
TXN17395,2973.65,POS,Chennai,Grocery,UPI,10,0
TXN17396,700.31,POS,Kolkata,Electronics,Credit Card,16,0
TXN17397,3365.3,POS,Hyderabad,Food,Credit Card,21,0
TXN17398,6499.59,ATM,Delhi,Travel,Credit Card,14,0
TXN17399,3583.74,Online,Chennai,Entertainment,UPI,18,0
TXN17400,2563.55,POS,Chennai,Entertainment,UPI,11,0
TXN17401,2834.33,POS,Chennai,Grocery,Credit Card,18,0
TXN17402,3832.77,Online,Kolkata,Healthcare,UPI,20,0
TXN17403,3014.04,Online,Mumbai,Travel,Debit Card,15,0
TXN17404,2049.69,POS,Delhi,Travel,Debit Card,12,0
TXN17405,4593.54,POS,Mumbai,Entertainment,Credit Card,19,0
TXN17406,828.8,POS,Varanasi,Clothing,Net Banking,22,0
TXN17407,3144.54,Online,Kolkata,Fuel,Debit Card,6,0
TXN17408,10195.04,ATM,Chennai,Clothing,Debit Card,15,0
TXN17409,1734.29,POS,Chennai,Grocery,Net Banking,9,0
TXN17410,5978.44,Online,Kolkata,Travel,UPI,10,0
TXN17411,2433.27,POS,Varanasi,Clothing,UPI,17,0
TXN17412,1495.38,POS,Pune,Food,Debit Card,22,0
TXN17413,783.47,POS,Jaipur,Food,UPI,20,0
TXN17414,3688.83,Online,Pune,Fuel,Credit Card,10,0
TXN17415,3682.1,Online,Mumbai,Food,UPI,1,1
TXN17416,2758.91,Online,Kolkata,Fuel,Debit Card,16,0
TXN17417,2280.68,POS,Jaipur,Food,UPI,15,0
TXN17418,680.76,POS,Pune,Fuel,Debit Card,14,0
TXN17419,1136.01,POS,Mumbai,Fuel,Debit Card,14,0
TXN17420,3484.27,Online,Bengaluru,Fuel,UPI,16,0
TXN17421,453.99,POS,Lucknow,Travel,Debit Card,12,0
TXN17422,5902.58,Online,Jaipur,Food,Debit Card,9,0
TXN17423,6087.21,POS,Hyderabad,Travel,Credit Card,10,0
TXN17424,4639.53,POS,Jaipur,Entertainment,UPI,6,0
TXN17425,977.86,POS,Mumbai,Grocery,Debit Card,6,0
TXN17426,4874.65,POS,Chennai,Fuel,UPI,20,0
TXN17427,1016.05,POS,Mumbai,Grocery,UPI,8,0
TXN17428,1941.34,POS,Delhi,Food,UPI,6,0
TXN17429,10149.54,Online,Chennai,Food,Credit Card,20,0
TXN17430,3302.25,Online,Mumbai,Food,UPI,22,0
TXN17431,2834.44,POS,Pune,Fuel,Debit Card,9,0
TXN17432,1857.58,POS,Lucknow,Grocery,Debit Card,19,0
TXN17433,1007.28,POS,Mumbai,Clothing,UPI,9,0
TXN17434,3040.88,POS,Pune,Grocery,Net Banking,17,0
TXN17435,1215.67,POS,Hyderabad,Food,Debit Card,17,0
TXN17436,3571.55,ATM,Delhi,Clothing,Credit Card,13,0
TXN17437,3418.58,POS,Bengaluru,Fuel,Net Banking,21,0
TXN17438,711.53,POS,Delhi,Clothing,UPI,8,0
TXN17439,3132.3,POS,Chennai,Electronics,Debit Card,14,0
TXN17440,1451.68,POS,Lucknow,Entertainment,Credit Card,16,0
TXN17441,375.77,Online,Delhi,Travel,Debit Card,19,0
TXN17442,1716.83,POS,Jaipur,Entertainment,UPI,8,0
TXN17443,2043.16,POS,Bengaluru,Food,Debit Card,15,0
TXN17444,5116.38,Online,Chennai,Travel,UPI,13,0
TXN17445,2528.83,POS,Jaipur,Electronics,Net Banking,13,0
TXN17446,1962.77,Online,Chennai,Travel,Net Banking,12,0
TXN17447,1807.64,Online,Jaipur,Food,UPI,23,0
TXN17448,1767.95,POS,Varanasi,Electronics,Debit Card,9,0
TXN17449,3947.04,Online,Lucknow,Travel,Debit Card,19,0
TXN17450,633.15,POS,Pune,Fuel,UPI,12,0
TXN17451,2937.21,Online,Delhi,Grocery,Credit Card,17,0
TXN17452,1391.07,POS,Hyderabad,Clothing,Debit Card,23,0
TXN17453,2300.99,POS,Jaipur,Entertainment,Credit Card,14,0
TXN17454,2176.99,Online,Varanasi,Electronics,Net Banking,20,0
TXN17455,6063.64,Online,Lucknow,Grocery,UPI,7,0
TXN17456,867.5,ATM,Hyderabad,Food,Debit Card,15,0
TXN17457,4447.96,Online,Delhi,Clothing,Credit Card,12,0
TXN17458,2875.92,POS,Varanasi,Entertainment,Credit Card,18,0
TXN17459,1404.6,POS,Hyderabad,Electronics,UPI,3,1
TXN17460,1208.03,POS,Bengaluru,Clothing,Credit Card,13,0
TXN17461,379.34,POS,Kolkata,Healthcare,Net Banking,14,0
TXN17462,2093.44,POS,Chennai,Fuel,UPI,20,0
TXN17463,519.67,ATM,Chennai,Healthcare,Net Banking,12,0
TXN17464,1869.41,POS,Mumbai,Electronics,UPI,11,0
TXN17465,10135.51,POS,Bengaluru,Electronics,UPI,12,0
TXN17466,565.32,POS,Kolkata,Travel,UPI,13,0
TXN17467,4396.71,Online,Mumbai,Clothing,Debit Card,10,0
TXN17468,12250.11,Online,Hyderabad,Healthcare,Debit Card,4,1
TXN17469,1896.57,Online,Mumbai,Entertainment,UPI,23,0
TXN17470,502.62,POS,Jaipur,Healthcare,Debit Card,19,0
TXN17471,4878.88,Online,Bengaluru,Clothing,Credit Card,23,0
TXN17472,5344.89,POS,Varanasi,Healthcare,UPI,17,0
TXN17473,2298.58,Online,Varanasi,Entertainment,UPI,21,0
TXN17474,1856.09,Online,Kolkata,Grocery,Debit Card,13,0
TXN17475,1365.49,POS,Delhi,Fuel,Credit Card,12,0
TXN17476,2081.62,Online,Varanasi,Healthcare,Credit Card,23,0
TXN17477,5223.38,Online,Bengaluru,Fuel,Debit Card,9,0
TXN17478,2069.85,POS,Lucknow,Healthcare,Net Banking,9,0
TXN17479,4275.9,Online,Chennai,Food,UPI,17,0
TXN17480,448.87,POS,Lucknow,Grocery,Net Banking,10,0
TXN17481,1564.69,POS,Mumbai,Travel,Debit Card,13,0
TXN17482,3964.14,POS,Pune,Electronics,Credit Card,21,0
TXN17483,1392.89,POS,Jaipur,Entertainment,UPI,10,0
TXN17484,6153.94,Online,Pune,Healthcare,Credit Card,14,0
TXN17485,1102.71,POS,Bengaluru,Entertainment,Debit Card,18,0
TXN17486,7669.46,Online,Pune,Travel,Net Banking,7,0
TXN17487,1601.4,POS,Lucknow,Travel,UPI,7,0
TXN17488,3868.31,ATM,Delhi,Grocery,Credit Card,18,0
TXN17489,5370.79,Online,Bengaluru,Entertainment,Credit Card,21,1
TXN17490,10223.4,Online,Chennai,Electronics,Debit Card,16,0
TXN17491,442.08,POS,Kolkata,Food,Net Banking,3,0
TXN17492,1502.49,POS,Bengaluru,Travel,UPI,13,0
TXN17493,3228.65,POS,Hyderabad,Food,Debit Card,18,0
TXN17494,2502.41,Online,Chennai,Electronics,Debit Card,17,1
TXN17495,3155.36,Online,Bengaluru,Electronics,UPI,9,0
TXN17496,3831.21,POS,Hyderabad,Fuel,Debit Card,5,0
TXN17497,725.81,POS,Chennai,Grocery,Net Banking,21,0
TXN17498,3186.76,Online,Mumbai,Entertainment,Net Banking,10,0
TXN17499,5144.53,POS,Varanasi,Clothing,UPI,23,0
TXN17500,4245.13,Online,Jaipur,Entertainment,UPI,8,0
TXN17501,3987.51,Online,Varanasi,Healthcare,Credit Card,8,0
TXN17502,3377.82,Online,Lucknow,Grocery,Debit Card,17,0
TXN17503,2194.37,POS,Kolkata,Entertainment,UPI,10,0
TXN17504,1991.53,POS,Varanasi,Food,Credit Card,22,0
TXN17505,819.86,Online,Bengaluru,Fuel,Credit Card,10,0
TXN17506,8772.01,ATM,Mumbai,Entertainment,Debit Card,17,0
TXN17507,2875.02,POS,Pune,Grocery,Debit Card,13,0
TXN17508,1401.36,POS,Lucknow,Electronics,Debit Card,7,0
TXN17509,6388.74,Online,Varanasi,Fuel,UPI,18,0
TXN17510,2964.56,ATM,Delhi,Travel,Credit Card,19,0
TXN17511,2679.13,Online,Kolkata,Fuel,Debit Card,20,0
TXN17512,3740.54,ATM,Pune,Fuel,Credit Card,14,0
TXN17513,497.7,POS,Jaipur,Healthcare,Debit Card,23,0
TXN17514,842.18,POS,Bengaluru,Healthcare,UPI,19,0
TXN17515,5543.95,Online,Mumbai,Clothing,Credit Card,13,0
TXN17516,2512.73,Online,Chennai,Electronics,Debit Card,7,0
TXN17517,543.27,POS,Varanasi,Healthcare,Debit Card,10,0
TXN17518,1912.9,POS,Delhi,Fuel,Net Banking,19,0
TXN17519,6611.36,Online,Kolkata,Healthcare,Credit Card,20,0
TXN17520,1418.16,POS,Jaipur,Travel,Debit Card,17,0
TXN17521,3535.14,POS,Varanasi,Food,Credit Card,12,0
TXN17522,2535.6,Online,Jaipur,Food,Debit Card,12,0
